logFC.t,AveExpr.t,t.t,P.Value.t,adj.P.Val.t,B.t,#NAME?,gene,ID,logFC.s,AveExpr.s,t.s,P.Value.s,adj.P.Val.s,B.s,#NAME?,UniProtID
0.28358675,17.04722999,0.785549424,0.447469452,0.813197447,-5.947602435,0.089803993,CAP7,sp|P20160|CAP7_HUMAN,-0.272076776,17.99356589,-1.003223073,0.33628096,0.83570556,-5.649921467,0.077946709,P20160
0.096468034,20.36867404,0.785102182,0.447721715,0.813197447,-5.947950849,0.089803993,NCHL1,sp|O00533|NCHL1_HUMAN,0.106218073,20.49671155,0.952932148,0.360116029,0.849682789,-5.696901777,0.070743179,O00533
0.636503434,8.298631493,0.79205192,0.446863127,0.813197447,-5.835034439,0.089803993,LEP,sp|P41159|LEP_HUMAN,0.720739359,8.29932361,0.928796111,0.375837112,0.858429459,-5.613859287,0.066295387,P41159
0.080636614,22.20559896,0.784612691,0.447997912,0.813197447,-5.948331972,0.089803993,PDIA3,sp|P30101|PDIA3_HUMAN,0.076677594,22.30604332,0.825741329,0.425656192,0.872069692,-5.80642893,0.059448807,P30101
-0.110367366,14.54722966,-0.788547879,0.445780561,0.813197447,-5.945261957,0.089803993,LYPA1,sp|O75608|LYPA1_HUMAN,0.09461873,14.6710408,0.710572731,0.491429671,0.902132234,-5.893576864,0.044729799,O75608
-0.195758487,15.30209976,-0.78731609,0.446473874,0.813197447,-5.946224412,0.089803993,ABCB6,sp|Q9NP58|ABCB6_HUMAN,0.081065042,15.53038042,0.30002277,0.769483595,0.970650421,-6.103287241,0.012937153,Q9NP58
0.177142589,21.7930992,0.784677068,0.447961581,0.813197447,-5.948281859,0.089803993,VINC,sp|P18206|VINC_HUMAN,-0.047092949,21.94418294,-0.248397485,0.808182407,0.974324183,-6.117880987,0.011296518,P18206
-0.174307255,13.68192007,-0.783701558,0.448512314,0.813449382,-5.949040821,0.089669466,QCR7,sp|P14927|QCR7_HUMAN,-0.153372179,13.39598724,-0.755676681,0.464955534,0.891538289,-5.860847734,0.04986,P14927
0.137741262,18.78398173,0.777087527,0.452257768,0.815936139,-5.954164248,0.088343831,MFAP5,sp|Q13361|MFAP5_HUMAN,-0.346041108,19.01051946,-3.115914739,0.009288867,0.416618248,-2.551667546,0.380261712,Q13361
-0.110136905,15.11466043,-0.777733774,0.451890927,0.815936139,-5.953665368,0.088343831,G3BP1,sp|Q13283|G3BP1_HUMAN,-0.252619157,15.08595498,-2.34732359,0.037623533,0.564461874,-3.834140563,0.248365387,Q13283
-0.149348193,14.1164671,-0.777753628,0.45187966,0.815936139,-5.953650035,0.088343831,RAB21,sp|Q9UL25|RAB21_HUMAN,0.19709221,14.0175273,1.287130487,0.223211567,0.757046933,-5.348772498,0.120877196,Q9UL25
0.144974464,17.33618296,0.775539373,0.453137349,0.815936139,-5.955357853,0.088343831,MUC2,sp|Q02817|MUC2_HUMAN,0.148988797,17.34635468,1.187071194,0.259009172,0.777929443,-5.461556766,0.109059791,Q02817
-0.400034998,16.11124413,-0.77553378,0.453140529,0.815936139,-5.955362161,0.088343831,SNX12,sp|Q9UMY4|SNX12_HUMAN,0.334516341,16.15460248,1.070962607,0.306026319,0.811757526,-5.583487033,0.090573676,Q9UMY4
-0.082326143,27.55510927,-0.779100348,0.45111582,0.815936139,-5.95260919,0.088343831,HABP2,sp|Q14520|HABP2_HUMAN,-0.102432055,27.59392659,-0.954171051,0.359514714,0.849682789,-5.695768906,0.070743179,Q14520
0.104293934,15.16068811,0.778200883,0.451625892,0.815936139,-5.953304543,0.088343831,BAP31,sp|P51572|BAP31_HUMAN,0.116594994,15.11894138,0.879636113,0.396965203,0.866973336,-5.761677722,0.061994259,P51572
0.22951515,13.468735,0.780645925,0.450240208,0.815936139,-5.951412658,0.088343831,FILA2,sp|Q5D862|FILA2_HUMAN,0.173793348,13.31135773,0.740730524,0.473627505,0.894435501,-5.871895368,0.048450971,Q5D862
0.115499078,15.70421352,0.778582489,0.451409444,0.815936139,-5.953009622,0.088343831,ATF6B,sp|Q99941|ATF6B_HUMAN,0.108753863,15.80276131,0.737092806,0.475753341,0.894435501,-5.87455402,0.048450971,Q99941
-0.342616823,8.72947267,-0.783484763,0.451648953,0.815936139,-5.841698885,0.088343831,RIN3,sp|Q8TB24|RIN3_HUMAN,0.333159836,8.412866111,0.546768591,0.597059897,0.924268459,-5.890314278,0.034201867,Q8TB24
-0.178461954,18.18388299,-0.776514407,0.452583259,0.815936139,-5.954606366,0.088343831,DECR,sp|Q16698|DECR_HUMAN,-0.162350045,17.90105306,-0.545116818,0.596028675,0.924268459,-5.997630627,0.034201867,Q16698
0.47671206,15.8942039,0.778292447,0.451573951,0.815936139,-5.95323379,0.088343831,RBGP1,sp|Q9Y3P9|RBGP1_HUMAN,0.409541129,16.09685844,0.438842644,0.668861162,0.947886506,-6.0507259,0.023243659,Q9Y3P9
0.181668415,12.21107932,0.775209037,0.453325171,0.815936139,-5.95561226,0.088343831,RL15,sp|P61313|RL15_HUMAN,-0.046433045,12.39350069,-0.151801172,0.881959443,0.986191943,-6.137867373,0.00603855,P61313
0.134289002,17.58055472,0.776183778,0.452771099,0.815936139,-5.954861286,0.088343831,KIF2A,sp|O00139|KIF2A_HUMAN,-0.01342257,17.55418136,-0.10677019,0.916800883,0.986613645,-6.143900933,0.005852882,O00139
0.186275977,13.33404017,0.774687081,0.453622043,0.816027946,-5.956014043,0.088294968,IQCF3,sp|P0C7M6|IQCF3_HUMAN,0.464966285,12.86922977,2.381447565,0.035385963,0.564461874,-3.778875773,0.248365387,P0C7M6
-0.152367386,14.56839904,-0.774237968,0.453877584,0.816045341,-5.956359559,0.08828571,LSM3,sp|P62310|LSM3_HUMAN,0.144997773,14.24918146,0.613054191,0.551705381,0.912613569,-5.958000868,0.039713079,P62310
0.099835837,14.78212234,0.772394201,0.45492763,0.817048054,-5.957776134,0.0877524,STA5B,sp|P51692|STA5B_HUMAN,0.169963697,14.83170996,1.168799782,0.266010563,0.785667842,-5.481397291,0.104761022,P51692
-0.094829118,20.03052809,-0.772629095,0.454793769,0.817048054,-5.957595832,0.0877524,CLH1,sp|Q00610|CLH1_HUMAN,-0.005510224,19.95515797,-0.062772486,0.951019438,0.989471316,-6.147769634,0.004596791,Q00610
-0.14164604,15.56606761,-0.771361154,0.455516637,0.817446983,-5.958568498,0.087540405,TUT4,sp|Q5TAX3|TUT4_HUMAN,-0.283155803,15.66663497,-2.906497798,0.013621209,0.457044243,-2.906082388,0.340041757,Q5TAX3
0.135993989,17.03230931,0.7711408,0.455642338,0.817446983,-5.958737389,0.087540405,RB39B,sp|Q96DA2|RB39B_HUMAN,-0.217134676,17.166778,-1.389458352,0.190861733,0.752526853,-5.226553083,0.123477998,Q96DA2
-0.107449099,13.93622919,-0.767485483,0.457730728,0.818197883,-5.961532679,0.087141649,CLIP2,sp|Q9UDT6|CLIP2_HUMAN,0.533042435,13.79356239,4.605361613,0.000665763,0.117786892,-0.099657826,0.928903039,Q9UDT6
0.322832142,14.64629624,0.767173571,0.457909213,0.818197883,-5.961770649,0.087141649,GORS2,sp|Q9H8Y8|GORS2_HUMAN,1.37771509,14.40309799,2.79007569,0.016851056,0.483574585,-3.102222472,0.315536532,Q9H8Y8
-0.186818488,11.85848567,-0.766143931,0.458498717,0.818197883,-5.962555582,0.087141649,KCC2G,sp|Q13555|KCC2G_HUMAN / sp|Q13554|KCC2B_HUMAN,-0.315935148,12.11772592,-1.916583985,0.080324158,0.625528628,-4.50534526,0.20375281,Q13555
0.143506672,18.2538101,0.769859436,0.456373728,0.818197883,-5.959718635,0.087141649,CDC42,sp|P60953|CDC42_HUMAN,-0.110327182,18.36130101,-0.658622682,0.523033453,0.909803827,-5.928988663,0.041052241,P60953
0.170529203,20.79345971,0.76725962,0.457859969,0.818197883,-5.961705007,0.087141649,ILK,sp|Q13418|ILK_HUMAN,-0.073586676,20.95970567,-0.371453648,0.717014885,0.960820447,-6.078648206,0.017357763,Q13418
-0.209952877,13.36329153,-0.768564426,0.457113666,0.818197883,-5.960708837,0.087141649,FTCD,sp|O95954|FTCD_HUMAN,0.032542426,13.55589827,0.201211458,0.844028345,0.979774509,-6.128840856,0.008873864,O95954
0.336935598,10.69792782,0.7686631,0.457057258,0.818197883,-5.96063344,0.087141649,PRUN2,sp|Q8WUY3|PRUN2_HUMAN,-0.107100016,10.45300971,-0.187108066,0.85481793,0.980691569,-6.131673496,0.008467558,Q8WUY3
0.078181846,31.51560846,0.768673723,0.457051186,0.818197883,-5.960625323,0.087141649,ITIH2,sp|P19823|ITIH2_HUMAN,-0.012778864,31.54174452,-0.14271593,0.888970571,0.986191943,-6.139253341,0.00603855,P19823
0.133241305,15.43590607,0.766130682,0.458506305,0.818197883,-5.962565676,0.087141649,NOMO2,sp|Q5JPE7|NOMO2_HUMAN / sp|P69849|NOMO3_HUMAN / sp|Q15155|NOMO1_HUMAN,-0.012768616,15.41449649,-0.085944268,0.932980581,0.987021992,-6.145982101,0.00567317,Q5JPE7
-0.12529768,13.67641088,-0.766096157,0.458526081,0.818197883,-5.96259198,0.087141649,NPM,sp|P06748|NPM_HUMAN,-0.006785454,13.88659274,-0.043009208,0.96642777,0.991439396,-6.148854342,0.003733828,P06748
0.355279574,11.8504297,0.76538471,0.458933704,0.818485203,-5.963133756,0.086989167,S10AC,sp|P80511|S10AC_HUMAN,0.794772393,12.29455598,1.674896383,0.120754717,0.699199697,-4.853030868,0.155398769,P80511
0.171907278,19.92157205,0.76412806,0.459654262,0.819330019,-5.964089602,0.086541133,WDR1,sp|O75083|WDR1_HUMAN,-0.0560909,20.02655576,-0.258469964,0.800586359,0.973599473,-6.115246634,0.01161967,O75083
0.117021318,16.59905923,0.763312683,0.460122179,0.819723838,-5.964709044,0.086332435,CALI,sp|Q13939|CALI_HUMAN,0.102918639,16.46003488,0.739262316,0.474484794,0.894435501,-5.872969845,0.048450971,Q13939
0.148501926,18.36613577,0.762517094,0.46057903,0.820097532,-5.965312877,0.086134495,RB11A,sp|P62491|RB11A_HUMAN / sp|Q15907|RB11B_HUMAN,-0.087300426,18.44786205,-0.519946823,0.612907463,0.929782984,-6.011195458,0.031618406,P62491
-0.235821989,9.954352286,-0.759669614,0.462216485,0.820477369,-5.967469382,0.085933394,GPC5,sp|P78333|GPC5_HUMAN,-0.764349445,10.03147484,-2.012267291,0.068074483,0.609740801,-4.361216308,0.214854743,P78333
0.095887559,28.37429823,0.759367792,0.462390264,0.820477369,-5.967697536,0.085933394,IGHA2,sp|P01877|IGHA2_HUMAN,0.169838502,27.42395453,1.432262804,0.17853695,0.740705173,-5.173481969,0.130354622,P01877
-0.331869573,16.73720846,-0.760541259,0.461714852,0.820477369,-5.966810026,0.085933394,USO1,sp|O60763|USO1_HUMAN,-0.452027144,17.25887302,-1.35341303,0.20178357,0.755926709,-5.270368185,0.12152031,O60763
0.138298327,14.35832651,0.761331084,0.461260604,0.820477369,-5.966211973,0.085933394,SH3L1,sp|O75368|SH3L1_HUMAN,0.170834612,14.47889923,1.11505926,0.287458599,0.803677099,-5.538352046,0.094918407,O75368
0.120708238,17.28602753,0.761084089,0.461402627,0.820477369,-5.966399058,0.085933394,HMHA1,sp|Q92619|HMHA1_HUMAN,0.116799738,17.24542813,0.806762499,0.436079507,0.875059179,-5.821593781,0.057962575,Q92619
-0.12760979,15.27601781,-0.759137658,0.462522795,0.820477369,-5.967871444,0.085933394,FAM3C,sp|Q92520|FAM3C_HUMAN,0.059259383,15.16629123,0.398554177,0.697481287,0.956136993,-6.067961501,0.019479879,Q92520
0.172750175,19.86100425,0.760307478,0.46184936,0.820477369,-5.966986937,0.085933394,FLNC,sp|Q14315|FLNC_HUMAN,-0.06071228,19.98562607,-0.272735171,0.789865092,0.972723403,-6.1113388,0.012010635,Q14315
-0.46723297,11.02987677,-0.757755447,0.463319296,0.821451251,-5.968914954,0.085418205,KDM4A,sp|O75164|KDM4A_HUMAN,0.508671352,11.09622551,1.257453325,0.233387435,0.766165792,-5.382938691,0.115677242,O75164
0.095321201,16.19567899,0.756947213,0.463785441,0.821838697,-5.969524338,0.085213414,MMRN2,sp|Q9H8L6|MMRN2_HUMAN,0.109037588,16.18746921,0.857255417,0.408715955,0.867345431,-5.780562066,0.061807905,Q9H8L6
0.17379937,15.5887179,0.756031754,0.464313785,0.822335887,-5.970213856,0.084950757,OLFL1,sp|Q6UWY5|OLFL1_HUMAN,0.091352479,15.32182692,0.506537819,0.621996324,0.932352002,-6.018172681,0.030420092,Q6UWY5
0.099567015,11.42351451,0.75425401,0.465340864,0.822399536,-5.971550685,0.084917144,RS16,sp|P62249|RS16_HUMAN,-0.36218625,11.76315422,-1.895102118,0.083340128,0.632405319,-4.537237667,0.199004486,P62249
-0.209527118,13.47349592,-0.755463928,0.464641687,0.822399536,-5.97064116,0.084917144,DPP2,sp|Q9UHL4|DPP2_HUMAN,0.234037911,13.42986454,1.041106207,0.319100894,0.820250808,-5.613207276,0.086053333,Q9UHL4
0.104518617,20.14515029,0.754374081,0.465271449,0.822399536,-5.971460483,0.084917144,FCN3,sp|O75636|FCN3_HUMAN,0.061785963,20.02101344,0.480209487,0.640032588,0.939874259,-6.031365163,0.026930244,O75636
0.13119036,15.3290449,0.754822064,0.465012519,0.822399536,-5.971123829,0.084917144,ECH1,sp|Q13011|ECH1_HUMAN,0.034124959,15.21869264,0.254403476,0.803650531,0.974324183,-6.116322638,0.011296518,Q13011
0.076534887,24.22309095,0.752975834,0.466080202,0.822667835,-5.972510087,0.084775483,GP1BA,sp|P07359|GP1BA_HUMAN,-0.1829633,24.281986,-1.993410705,0.070342168,0.609740801,-4.389878602,0.214854743,P07359
0.13509952,16.85936932,0.752614985,0.466289062,0.822667835,-5.972780674,0.084775483,ATF6A,sp|P18850|ATF6A_HUMAN,0.121715365,16.8904443,1.026325714,0.325725037,0.823872144,-5.627665349,0.084140181,P18850
0.181857897,12.2403149,0.753044753,0.466040318,0.822667835,-5.972458393,0.084775483,RS3,sp|P23396|RS3_HUMAN,-0.313791556,12.29617038,-0.811139543,0.433660891,0.873931351,-5.818124081,0.058522681,P23396
0.241011418,10.10134465,0.752278037,0.466484141,0.822667835,-5.973033233,0.084775483,CR1,sp|P17927|CR1_HUMAN,-0.101168553,10.1167325,-0.225108416,0.825823054,0.977505666,-6.123575224,0.009880716,P17927
0.154865688,13.72028112,0.751073102,0.467182169,0.822677944,-5.973935552,0.084770146,IRAG1,sp|Q9Y6F6|IRAG1_HUMAN,0.186775008,14.3125579,0.692133138,0.502512835,0.90495936,-5.906428536,0.043370924,Q9Y6F6
0.383906814,11.67098877,0.750556999,0.46748135,0.822677944,-5.974321636,0.084770146,UBC9,sp|P63279|UBC9_HUMAN,0.12527298,12.06076942,0.473554317,0.64463082,0.940765474,-6.034593054,0.02651863,P63279
0.137121052,18.42892502,0.751781254,0.466771852,0.822677944,-5.973405409,0.084770146,RAB8A,sp|P61006|RAB8A_HUMAN,-0.079537232,18.61289225,-0.432652593,0.673224568,0.951227051,-6.05347839,0.021715808,P61006
-0.457400809,9.772703196,-0.755818968,0.467331464,0.822677944,-5.862784112,0.084770146,YIPF5,sp|Q969M3|YIPF5_HUMAN,0.040189177,9.684475562,0.085492422,0.933468358,0.987021992,-6.095805653,0.00567317,Q969M3
-0.096334655,26.30539116,-0.749619929,0.468024871,0.823197958,-5.97502202,0.084495716,APOA2,sp|P02652|APOA2_HUMAN,0.04397665,26.25786866,0.394992058,0.700036235,0.956136993,-6.069407946,0.019479879,P02652
-0.152536909,21.62547966,-0.745420998,0.470465194,0.827051896,-5.978150638,0.082467238,FHR1,sp|Q03591|FHR1_HUMAN,0.0268808,21.2668435,0.159737653,0.875843372,0.985398017,-6.136586973,0.006388316,Q03591
0.122207104,14.31438098,0.744356882,0.471084893,0.827357461,-5.978940976,0.082306813,STRN,sp|O43815|STRN_HUMAN,-0.102684704,14.33735672,-0.702739849,0.496119391,0.903151206,-5.899073825,0.044239534,O43815
0.214324236,17.0939689,0.744266465,0.471137572,0.827357461,-5.979008083,0.082306813,IDHP,sp|P48735|IDHP_HUMAN,-0.05652081,17.36502487,-0.244996838,0.810751649,0.974957703,-6.118747013,0.011014225,P48735
0.088314543,23.2323495,0.742255558,0.472310115,0.827609606,-5.980498658,0.082174477,A0A0C4DH90,tr|A0A0C4DH90|A0A0C4DH90_HUMAN / sp|A0A0C4DH55|KVD07_HUMAN,0.164698421,22.99228627,1.29764101,0.219695003,0.757046933,-5.336531143,0.120877196,A0A0C4DH90
-0.156395775,11.52297963,-0.743427333,0.471626642,0.827609606,-5.979630531,0.082174477,RHG30,sp|Q7Z6I6|RHG30_HUMAN,0.370678031,11.3538878,1.071706142,0.305705919,0.811757526,-5.582738169,0.090573676,Q7Z6I6
-0.107676478,16.06502939,-0.74268974,0.472056793,0.827609606,-5.980177132,0.082174477,CO3A1,sp|P02461|CO3A1_HUMAN,-0.082620753,16.17887224,-0.586674227,0.568696862,0.914734232,-5.973908265,0.038705068,P02461
-0.253841896,11.2051519,-0.741882345,0.472527931,0.827609606,-5.980774896,0.082174477,KPB2,sp|P46019|KPB2_HUMAN,0.067449672,11.35029743,0.23451557,0.818684844,0.976540152,-6.121341909,0.010309895,P46019
-0.229595709,12.72561566,-0.74196278,0.472480982,0.827609606,-5.980715372,0.082174477,CDHR1,sp|Q96JP9|CDHR1_HUMAN,-0.004294802,13.26856182,-0.010749432,0.991606548,0.998723087,-6.149754312,0.000554911,Q96JP9
0.091661048,18.94064097,0.739904359,0.473683379,0.827768996,-5.982236824,0.082090844,KVD21,sp|A0A0A0MT36|KVD21_HUMAN,0.228345181,18.60332106,1.56134145,0.145374732,0.726657331,-5.006964285,0.138670341,A0A0A0MT36
0.188350913,16.93264725,0.739592093,0.473865951,0.827768996,-5.982467296,0.082090844,RALA,sp|P11233|RALA_HUMAN,-0.126423038,16.78997214,-0.679882233,0.509958508,0.907970132,-5.914795609,0.041928438,P11233
0.092651015,16.28202194,0.740357593,0.473418466,0.827768996,-5.981902153,0.082090844,TMOD3,sp|Q9NYL9|TMOD3_HUMAN,-0.070613919,16.32325597,-0.637773624,0.536043515,0.912613569,-5.942502431,0.039713079,Q9NYL9
0.133326989,13.92565786,0.740216064,0.47350118,0.827768996,-5.982006679,0.082090844,RL27A,sp|P46776|RL27A_HUMAN,0.066785142,13.94271964,0.420122396,0.682095336,0.953955901,-6.058934328,0.020471701,P46776
0.079762112,20.35616367,0.740667633,0.473237302,0.827768996,-5.981673109,0.082090844,R4RL2,sp|Q86UN3|R4RL2_HUMAN,-0.010221822,20.31912552,-0.090398526,0.929517157,0.986837723,-6.145574735,0.005754257,Q86UN3
-0.075139571,22.24522931,-0.738780798,0.474340493,0.828162071,-5.983065668,0.081884664,PDIA1,sp|P07237|PDIA1_HUMAN,-0.11606381,22.33231306,-1.169447758,0.265759763,0.785667842,-5.480697755,0.104761022,P07237
-0.109968273,14.06502606,-0.738052453,0.474766767,0.828470505,-5.983602351,0.081722949,ATPK,sp|P56134|ATPK_HUMAN,-0.156112852,14.04524416,-0.758646712,0.463244267,0.891538289,-5.858628689,0.04986,P56134
-0.237351605,12.86740908,-0.737598104,0.475032802,0.828499143,-5.983936896,0.081707937,FKBP2,sp|P26885|FKBP2_HUMAN,-0.820018923,12.95721954,-2.695494819,0.020025832,0.519263571,-3.260758937,0.284612145,P26885
0.325219274,9.671235797,0.737105199,0.475321516,0.828567285,-5.984299618,0.081672218,IMDH2,sp|P12268|IMDH2_HUMAN,-0.211163678,9.837341391,-0.743824987,0.47182381,0.892806856,-5.869624432,0.049242484,P12268
-0.129672576,16.04916282,-0.735888552,0.476034621,0.829259324,-5.985193988,0.081309636,MED14,sp|O60244|MED14_HUMAN,-0.211781713,15.62173581,-1.248443331,0.236549645,0.766165792,-5.393193894,0.115677242,O60244
0.114361592,19.63386841,0.735368845,0.476339436,0.829259324,-5.985575621,0.081309636,ITLN1,sp|Q8WWA0|ITLN1_HUMAN,0.131494298,19.64849861,0.915153815,0.378795903,0.859029443,-5.730844135,0.065991951,Q8WWA0
0.170434527,14.3628952,0.735149582,0.476468072,0.829259324,-5.985736557,0.081309636,CGRE1,sp|Q99674|CGRE1_HUMAN,-0.083681104,14.45641219,-0.546809838,0.59490201,0.924268459,-5.996696379,0.034201867,Q99674
0.202135832,16.29983235,0.734151183,0.477054082,0.829409376,-5.986468817,0.08123106,TNKS1,sp|O95271|TNKS1_HUMAN,-0.133068033,16.58941258,-0.577342325,0.574774944,0.916271873,-5.979378191,0.037975645,O95271
-0.142671678,14.77022431,-0.734511355,0.476842628,0.829409376,-5.986204759,0.08123106,PAMR1,sp|Q6UXH9|PAMR1_HUMAN,-0.002306343,14.70501636,-0.014160301,0.988943418,0.998674325,-6.149710217,0.000576115,Q6UXH9
0.289403458,10.45415876,0.732603612,0.477963308,0.830555089,-5.987602067,0.080631556,GSK3B,sp|P49841|GSK3B_HUMAN,1.050845216,10.55321563,2.742873521,0.01836776,0.508021636,-3.18144897,0.294117791,P49841
0.234964673,15.25629818,0.727878992,0.480745725,0.830641309,-5.991048318,0.080586474,MYCD,sp|Q8IZQ8|MYCD_HUMAN,-0.471240226,15.03033795,-2.14563953,0.053882671,0.590219752,-4.155180502,0.22898626,Q8IZQ8
0.140235785,12.29117875,0.731886796,0.478384814,0.830641309,-5.988126237,0.080586474,K319L,sp|Q8IZA0|K319L_HUMAN,0.6174488,12.16676707,1.736775263,0.108955011,0.678464692,-4.766467906,0.168472749,Q8IZA0
-0.188832837,14.44183249,-0.728544292,0.480353315,0.830641309,-5.990564261,0.080586474,C1QBP,sp|Q07021|C1QBP_HUMAN,-0.294551043,14.28885152,-1.362364532,0.199024045,0.754702162,-5.259563171,0.122224406,Q07021
-0.187480381,12.7115751,-0.728105216,0.480612271,0.830641309,-5.990883768,0.080586474,MSLN,sp|Q13421|MSLN_HUMAN,-0.305424803,12.79259885,-1.353845769,0.201649444,0.755926709,-5.269847008,0.12152031,Q13421
-0.100006907,16.79809475,-0.728857289,0.48016877,0.830641309,-5.990336392,0.080586474,WDR44,sp|Q5JSH3|WDR44_HUMAN,0.073637875,16.72048027,0.811442221,0.433493967,0.873931351,-5.817883532,0.058522681,Q5JSH3
-0.171617405,12.891785,-0.72784483,0.48076588,0.830641309,-5.991073162,0.080586474,9-Sep,sp|Q9UHD8|SEPT9_HUMAN,0.162045663,13.05439612,0.797673483,0.441129907,0.877763885,-5.828745349,0.056622292,Q9UHD8
0.564921202,9.581118134,0.729087776,0.480032902,0.830641309,-5.990168536,0.080586474,VTI1B,sp|Q9UEU0|VTI1B_HUMAN,0.243363563,11.09239669,0.712831834,0.490082125,0.901708623,-5.891981139,0.044933777,Q9UEU0
0.165082675,14.80517725,0.730651061,0.479111995,0.830641309,-5.989028767,0.080586474,MRC2,sp|Q9UBG0|MRC2_HUMAN,0.110337504,14.65289421,0.628478251,0.541903049,0.912613569,-5.94839731,0.039713079,Q9UBG0
0.172465626,24.27842458,0.729541128,0.479765727,0.830641309,-5.989838233,0.080586474,TLN1,sp|Q9Y490|TLN1_HUMAN,-0.093893793,24.42040658,-0.441320835,0.667117808,0.947748086,-6.049613353,0.023307084,Q9Y490
0.192733262,20.7975802,0.728494744,0.480382533,0.830641309,-5.990600325,0.080586474,TLN2,sp|Q9Y4G6|TLN2_HUMAN,-0.07718881,20.98570618,-0.32708505,0.74944722,0.965663208,-6.094557215,0.015174315,Q9Y4G6
0.128756022,17.95978878,0.728917823,0.480133084,0.830641309,-5.990292312,0.080586474,CAZA2,sp|P47755|CAZA2_HUMAN,0.022632334,18.04863155,0.142047317,0.88948694,0.986191943,-6.139351973,0.00603855,P47755
0.318047176,11.79690852,0.72636925,0.481636939,0.831280811,-5.992145274,0.080252245,LETM1,sp|O95202|LETM1_HUMAN,1.033018809,11.6490599,2.495939101,0.028780226,0.561815904,-3.591794129,0.250405971,O95202
0.41153371,9.771997341,0.728799864,0.481466961,0.831280811,-5.939409506,0.080252245,ABLM1,sp|O14639|ABLM1_HUMAN,-0.131354378,9.690094852,-0.410073725,0.689245569,0.953955901,-6.063197513,0.020471701,O14639
0.079999183,14.86456391,0.72545534,0.48217692,0.831780249,-5.992808298,0.079991396,4F2,sp|P08195|4F2_HUMAN,0.005420258,14.75253989,0.026809227,0.979068904,0.994976978,-6.149441278,0.002186968,P08195
